000010 001,03 001,02 001,05 001,06 +3.966544 +.0272782 -51.34051 +3.546451 +33.74811  +3.868815 +.0258021 -16.67189 +2.281392 +42.38136  +3.818351 +.0127859 -10.59909 +.6964959 +42.15883  +3.778285 +.0162534 -5.334889 +.3546309 +46.60060  +3.773961 +.0162231 -6.272590 +.1402547 +48.32651  +3.780052 +.0189797 -8.106040 +.1989715 +49.81899  +3.804512 +.0231737 -11.35806 +.1858850 +51.61186  +3.825750 +.0159564 -16.47286 +3.366308 +43.61246  +3.848919 +.0201280 -14.75155 +3.826477 +43.94273  +3.865783 +.0194596 -15.22702 +4.585851 +44.24549  +3.888046 +.0171757 -15.69636 +5.082727 +44.52562  +3.919452 +.0165272 -16.17792 +5.214374 +44.77506  +5904.000 20180718_123300 CH 02  GN 3   197
000011 001,03 001,02 001,06 001,07 +.8891570 +.0064418 -322.7478 +5.044094 +33.74811  +.9074045 +.0047558 -82.98566 +.6880404 +42.38136  +.8977360 +.0038388 -45.67943 +1.801439 +42.15883  +.9065239 +.0045014 -24.74324 +1.050312 +46.60060  +.9138129 +.0041287 -23.12192 +.8559513 +48.32651  +.9259567 +.0048620 -26.97215 +.5174481 +49.81899  +.9345789 +.0059201 -22.41049 +.2251460 +51.61186  +.9458790 +.0042274 -32.46940 +3.293164 +43.61246  +.9557458 +.0050914 -25.90653 +3.961609 +43.94273  +.9627182 +.0047410 -25.68661 +4.642461 +44.24549  +.9715442 +.0042526 -25.61224 +5.025357 +44.52562  +.9835986 +.0040464 -25.67408 +5.087794 +44.77506  +5904.000 20180718_123300 CH 03  GN 3   197
000012 001,03 001,02 001,07 001,08 +.9348645 +.0031382 +792.0976 +.9045984 +33.74811  +.4449151 +.0075681 +393.2077 +22.78200 +42.38136  +.4087267 +.0001807 +208.3955 +4.374561 +42.15883  +.3495841 +.0000000 +109.8453 +3.558443 +46.60060  +.3300374 +.0002495 +82.25065 +3.234571 +48.32651  +.3097074 +.0016600 +82.16262 +3.801206 +49.81899  +.3144595 +.0016591 +11.57122 +1.332114 +51.61186  +.3111085 +.0011200 +26.51009 +2.207365 +43.61246  +.3146636 +.0015356 -11.17193 +2.776415 +43.94273  +.3163126 +.0012729 -16.43272 +3.524727 +44.24549  +.3188180 +.0012473 -21.41476 +4.073101 +44.52562  +.3226483 +.0011743 -25.50497 +4.440491 +44.77506  +5904.000 20180718_123300 CH 04  GN 4   197
000013 001,03 001,02 001,08 001,09 -3.521912 +.0079803 +916.4347 -2.618336 +33.74811  -1.198904 +.0118988 +904.1702 -30.51885 +42.38136  -.8090013 +.0090192 +739.5577 -15.35834 +42.15883  -.4016017 +.0071140 +829.0659 -22.86362 +46.60060  -.2695915 +.0042552 +969.3649 -25.38911 +48.32651  -.1888290 +.0023691 +1370.890 -27.39158 +49.81899  -.0825715 +.0020888 +1441.801 -28.88539 +51.61186  +.1226521 +.0010455 -1276.737 +27.48281 +43.61246  +.0664840 +.0007903 -786.5326 +35.56062 +43.94273  +.0665159 +.0005641 -561.1640 +30.67926 +44.24549  +.0693149 +.0005080 -363.3362 +22.16253 +44.52562  +.0738757 +.0003332 -206.7115 +13.93377 +44.77506  +5904.000 20180718_123300 CH 05  GN 2   197
000014 001,03 001,02 001,09 001,10 +.4788857 +.0016181 +852.9147 +2.606814 +33.74811  +.1571143 +.0014499 +863.3935 +26.88204 +42.38136  +.1059702 +.0004314 +598.6510 +7.545472 +42.15883  +.0550662 +.0001452 +528.0072 +11.97527 +46.60060  +.0408721 +.0001785 +508.0560 +17.35005 +48.32651  +.0305598 +.0005789 +586.6417 +11.80983 +49.81899  +.0316512 +.0002637 +85.83348 +2.736321 +51.61186  +.0315898 +.0003620 +76.30289 +9.537565 +43.61246  +.0334560 +.0003274 -46.63429 +6.407509 +43.94273  +.0343666 +.0001432 -55.03375 +6.221351 +44.24549  +.0353805 +.0002129 -58.48203 +6.074879 +44.52562  +.0364656 +.0001299 -51.59753 +6.204256 +44.77506  +5904.000 20180718_123300 CH 06  GN 3   197
000015 001,03 001,02 001,10 001,11 +1.639643 +.0063544 +814.4291 +2.206023 +33.74811  +.6181061 +.0042598 +787.1110 +28.09951 +42.38136  +.4384953 +.0044076 +632.3749 +13.67217 +42.15883  +.2379308 +.0037147 +655.0475 +20.09791 +46.60060  +.1713784 +.0026130 +698.5272 +21.48000 +48.32651  +.1187922 +.0014504 +878.2042 +19.06182 +49.81899  +.0757056 +.0007866 +548.7782 +17.47749 +51.61186  +.0685547 +.0002923 +906.3769 +24.30564 +43.61246  +.0420943 +.0001417 +575.6677 +19.96496 +43.94273  +.0352528 +.0003082 +505.1153 +20.84268 +44.24549  +.0292193 +.0000453 +399.6447 +17.72469 +44.52562  +.0244839 +.0000634 +262.1735 +10.21646 +44.77506  +5904.000 20180718_123300 CH 07  GN 3   197
000016 001,03 001,02 001,11 001,12 -1.553764 +.0057268 -2183.518 -2.865937 +33.74811  +.5477412 +.0059143 +797.9304 +32.65914 +42.38136  +.4033809 +.0040677 +618.9906 +13.52223 +42.15883  +.2321017 +.0038377 +627.7253 +18.23211 +46.60060  +.1681199 +.0029025 +683.0016 +18.09308 +48.32651  +.1159840 +.0007906 +914.2835 +23.69418 +49.81899  +.0705892 +.0006645 +586.5936 +19.32071 +51.61186  +.0606913 +.0003925 +910.9188 +23.99788 +43.61246  +.0362155 +.0001349 +681.4698 +22.77854 +43.94273  +.0290978 +.0003236 +616.3688 +25.63983 +44.24549  +.0228225 +.0000920 +508.4938 +23.32241 +44.52562  +.0178773 +.0000817 +354.4754 +15.72845 +44.77506  +5904.000 20180718_123300 CH 08  GN 3   197
000017 001,04 001,03 001,05 001,06 +30.47815 +.2639528 -224.1617 +4.572083 +33.09167  +31.61470 +.3194567 -78.72105 +9.086203 +40.67001  +31.24686 +.1152461 -40.26461 +1.765612 +40.85873  +31.49366 +.1576855 -21.11523 +1.094675 +44.97996  +31.67229 +.1656790 -17.73110 +.6342916 +46.59853  +31.93732 +.1831899 -17.13961 +.3676155 +48.05183  +32.15919 +.2016209 -13.68233 +.2200268 +49.80861  +32.38180 +.0887983 -19.29485 +4.059306 +42.23673  +32.54861 +.0986022 -13.31138 +3.842965 +42.59892  +32.66220 +.0681886 -12.64341 +4.202968 +42.96436  +32.79856 +.0517106 -11.91403 +4.367668 +43.27113  +32.97009 +.0572101 -11.09228 +4.177394 +43.51935  +6216.000 20180718_123341 CH 01  GN 1   201
000018 001,04 001,03 001,06 001,07 +5.560415 +.0394721 -217.5213 +6.410586 +33.09167  +5.784362 +.0629594 -81.03030 +9.838593 +40.67001  +5.735138 +.0205907 -45.64282 +1.872569 +40.85873  +5.796024 +.0291663 -26.51380 +1.050229 +44.97996  +5.837286 +.0300400 -23.02907 +.6151268 +46.59853  +5.895672 +.0339878 -22.03652 +.3801299 +48.05183  +5.954312 +.0372889 -19.08664 +.1787737 +49.80861  +6.011138 +.0173408 -25.99922 +3.394529 +42.23673  +6.062721 +.0180098 -20.86565 +3.668319 +42.59892  +6.096262 +.0123844 -20.51982 +4.031772 +42.96436  +6.138314 +.0091412 -20.19671 +4.157382 +43.27113  +6.194753 +.0108634 -20.01203 +3.951457 +43.51935  +6216.000 20180718_123341 CH 02  GN 2   201
000019 001,04 001,03 001,07 001,08 +1.428300 +.0118280 -520.9657 +3.851488 +33.09167  +1.489266 +.0064111 -183.0473 +3.567697 +40.67001  +1.451964 +.0036205 -98.59784 +1.491434 +40.85873  +1.499437 +.0062181 -57.03019 +.6872303 +44.97996  +1.526946 +.0071590 -49.13716 +.5786085 +46.59853  +1.564976 +.0085794 -47.93000 +.4746011 +48.05183  +1.582546 +.0096680 -32.95474 +.3739955 +49.80861  +1.610439 +.0041819 -44.52416 +2.402832 +42.23673  +1.630662 +.0044160 -33.03020 +2.953308 +42.59892  +1.644497 +.0031365 -31.94642 +3.424678 +42.96436  +1.661727 +.0023389 -31.11426 +3.591552 +43.27113  +1.685237 +.0028483 -30.74152 +3.502159 +43.51935  +6216.000 20180718_123341 CH 03  GN 3   201
000020 001,04 001,03 001,08 001,09 +1.641792 +.0155036 +734.8970 +29.12921 +33.09167  +.8395436 +.0616078 +638.0358 +70.81602 +40.67001  +.7122176 +.0148900 +408.2557 +28.76773 +40.85873  +.5323688 +.0105707 +345.4612 +24.06212 +44.97996  +.4626152 +.0062901 +334.4918 +20.79909 +46.59853  +.3900500 +.0042778 +362.3739 +19.18461 +48.05183  +.3647381 +.0042073 +159.0767 +8.544016 +49.80861  +.3347593 +.0031621 +172.7469 +24.50785 +42.23673  +.3236786 +.0016291 +70.47530 +19.25682 +42.59892  +.3197333 +.0014121 +43.79355 +16.65193 +42.96436  +.3176378 +.0007427 +20.02062 +12.69812 +43.27113  +.3175562 +.0005257 -2.252185 +8.995762 +43.51935  +6216.000 20180718_123341 CH 04  GN 2   201
000021 001,04 001,03 001,09 001,10 +.1908734 +.0014296 -1835.463 +32.61709 +33.09167  +.0983737 +.0052753 -977.2885 +64.43364 +40.67001  +.0713871 +.0007672 -639.0922 +38.48408 +40.85873  +.0862686 +.0002843 -262.7561 +17.15820 +44.97996  +.0936199 +.0002978 -187.1508 +11.20216 +46.59853  +.1017892 +.0008291 -148.2225 +5.264599 +48.05183  +.0991487 +.0005744 -59.57037 +1.672586 +49.80861  +.1022929 +.0005904 -92.37778 +1.036912 +42.23673  +.1019948 +.0003288 -36.54141 +3.714725 +42.59892  +.1026609 +.0004394 -32.83440 +4.774687 +42.96436  +.1035267 +.0002112 -30.70549 +4.006946 +43.27113  +.1048977 +.0001638 -32.36469 +4.683379 +43.51935  +6216.000 20180718_123341 CH 05  GN 3   201
000022 001,04 001,03 001,10 001,11 -.6682530 +.0056736 +865.2713 -35.39811 +33.09167  -.2907997 +.0232803 +985.6689 -80.89149 +40.67001  -.2042581 +.0061720 +772.3402 -51.43588 +40.85873  -.1160456 +.0043926 +938.5601 -56.29793 +44.97996  -.0883937 +.0026612 +1148.589 -49.66715 +46.59853  +.0723229 +.0007350 -1571.068 +45.83842 +48.05183  +.0344211 +.0009080 -1429.441 +39.38243 +49.80861  +.0414814 +.0007183 -1003.227 +117.9995 +42.23673  +.0350457 +.0005434 -565.4153 +73.53423 +42.59892  +.0361818 +.0001326 -404.4547 +54.62101 +42.96436  +.0379317 +.0001294 -270.7743 +38.99229 +43.27113  +.0403978 +.0000928 -166.6884 +16.53498 +43.51935  +6216.000 20180718_123341 CH 06  GN 3   201
000023 001,04 001,03 001,11 001,12 +.5729429 +.0034114 -2193.114 +35.02703 +33.09167  -.2458524 +.0243749 +980.4523 -98.66364 +40.67001  -.1791073 +.0053829 +711.7363 -50.15236 +40.85873  -.1089531 +.0039873 +778.4267 -53.79832 +44.97996  -.0826202 +.0028479 +899.6868 -45.87296 +46.59853  -.0609974 +.0011972 +1225.997 -47.00720 +48.05183  -.0311510 +.0009592 +1177.999 -44.07736 +49.80861  +.0371704 +.0007185 -1405.272 +101.7478 +42.23673  +.0187084 +.0005415 -989.0622 +128.2749 +42.59892  +.0176427 +.0001883 -720.3556 +104.2994 +42.96436  +.0177779 +.0001536 -471.5648 +78.24300 +43.27113  +.0190303 +.0000673 -274.2202 +36.11490 +43.51935  +6216.000 20180718_123341 CH 07  GN 3   201
000024 001,04 001,03 001,12 001,13 +.1492070 +.0001773 -1958.788 +31.26677 +33.09167  -.0563722 +.0067892 +1209.475 -127.4938 +40.67001  -.0392939 +.0011432 +847.0458 -64.34755 +40.85873  -.0248721 +.0008008 +944.5288 -60.29944 +44.97996  -.0188628 +.0005581 +1164.034 -50.54722 +46.59853  +.0149265 +.0002104 -1467.686 +39.81875 +48.05183  +.0080624 +.0001521 -1096.630 +24.25419 +49.80861  +.0118247 +.0002774 -820.8345 +48.95482 +42.23673  +.0103629 +.0002061 -427.7184 +53.84528 +42.59892  +.0108061 +.0000239 -311.1054 +36.01275 +42.96436  +.0113401 +.0000771 -219.5160 +31.77093 +43.27113  +.0120528 +.0000523 -145.6702 +15.57584 +43.51935  +6216.000 20180718_123341 CH 08  GN 3   201
000025 001,05 001,04 001,06 001,07 +20.05598 +.1141372 -160.8994 +4.087952 +43.94087  +20.62902 +.1594687 -64.08046 +5.920592 +53.91069  +20.38971 +.0859172 -30.03888 +1.662042 +54.80637  +20.50005 +.1282608 -16.11044 +1.169282 +60.91105  +20.58208 +.1147768 -13.63560 +.7393463 +63.52841  +20.70742 +.1145099 -13.40346 +.4572106 +65.92129  +20.81427 +.1340030 -10.97180 +.2453588 +68.75118  +20.93724 +.0144133 -16.03205 +3.759765 +58.67634  +21.03332 +.0174618 -11.80555 +4.052199 +59.31804  +21.09742 +.0372980 -11.49751 +4.863016 +59.99194  +21.17649 +.0640329 -11.21532 +5.197888 +60.52524  +21.28035 +.0665597 -10.97193 +4.650024 +60.93710  +5096.000 20180718_123421 CH 01  GN 1   197
000026 001,05 001,04 001,07 001,08 +4.433114 +.0278845 -214.3893 +2.370749 +43.94087  +4.610667 +.0307145 -90.08731 +4.986195 +53.91069  +4.547162 +.0176786 -45.28038 +1.156839 +54.80637  +4.602028 +.0275877 -27.59921 +.9067676 +60.91105  +4.637411 +.0253099 -24.35317 +.4711355 +63.52841  +4.687662 +.0259245 -23.89447 +.1892130 +65.92129  +4.730242 +.0301840 -19.54339 +.3048801 +68.75118  +4.780420 +.0029420 -27.07182 +3.511509 +58.67634  +4.823566 +.0038499 -21.91569 +3.700137 +59.31804  +4.851495 +.0094347 -21.60764 +4.542508 +59.99194  +4.886626 +.0151597 -21.42886 +4.904615 +60.52524  +4.934323 +.0160880 -21.37608 +4.360999 +60.93710  +5096.000 20180718_123421 CH 02  GN 2   197
000027 001,05 001,04 001,08 001,09 +.9566055 +.0075999 +253.2053 +31.43116 +43.94087  +.8273611 +.0182641 +176.8234 +27.86321 +53.91069  +.8194821 +.0093589 +93.05532 +14.42193 +54.80637  +.7729068 +.0089133 +62.54546 +10.10480 +60.91105  +.7549181 +.0069114 +51.99996 +7.950374 +63.52841  +.7349519 +.0050605 +47.21382 +7.499848 +65.92129  +.7400786 +.0054227 +9.025081 +3.322636 +68.75118  +.7357670 +.0016851 -3.122554 +11.57320 +58.67634  +.7413544 +.0010288 -16.40309 +8.321643 +59.31804  +.7448945 +.0009169 -20.70430 +8.086570 +59.99194  +.7507225 +.0018524 -24.08454 +7.424017 +60.52524  +.7596290 +.0023489 -26.66336 +5.805192 +60.93710  +5096.000 20180718_123421 CH 03  GN 3   197
